session_name,model_name,shot_strategy,planning,time_diff_seconds
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,6
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,6
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,6
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,7
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,6
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,6
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
