problem_hash,model_name,shot_strategy,planning,procedural,score_creative_alignment,score_instructional_precision,score_emergence,score_structural_coherence,score_programmatic_validation,score_tree_edit_distance,score_jaccard_similarity,param_nesting_complexity,param_component_complexity,description_style,description_detail
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,claude-sonnet-4-20250514,zeroshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,claude-sonnet-4-20250514,zeroshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,claude-sonnet-4-20250514,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,claude-sonnet-4-20250514,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,claude-sonnet-4-20250514,zeroshot,1,,4.0,5.0,3.0,5.0,Passed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,claude-sonnet-4-20250514,zeroshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
ae0fdf6a06352724b6cca205c60a695c124dcf1444a4ebb9e41726cc2dee7547,claude-sonnet-4-20250514,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
6cf3626c60d1937ec1b963aeef86afa56781e9e8ffa8c81dd3221139b610f266,claude-sonnet-4-20250514,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
113b594bd468ce14ec650e25e7975f15b62bee3436db2066fdcf7d074cac005d,claude-sonnet-4-20250514,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
60136dbd580fa0fcff3e7f02fc31265ffa4449f59e42d1d546704518e57985f4,claude-sonnet-4-20250514,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
fe648ec4916631486a80e42821c273293e270248b73fed6840e99058983a96a3,claude-sonnet-4-20250514,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
d7031eaeda1366765175d862672d347b0c590c260baa7e764ee8454dc6ec1e91,claude-sonnet-4-20250514,zeroshot,1,,3.0,2.0,1.0,5.0,Passed,,,,,,
417a12451d7d1f095e37ede5c918cdc560f0fd632d1e9c9a4b25d8d912fe98fb,claude-sonnet-4-20250514,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
3508d042936e0ec0b910de0ea26552c53604d10edf6d180d3694bcf8c360b9e7,claude-sonnet-4-20250514,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
abbf440e4b11ab98ffa6ba7f5e3b7c702d50d131ef29084ebfba8a518657f45b,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
9b4222546ca9ccbc446b3e872eca4c477a4337ceef2e36aed6c6ed78f46eeaf5,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
378296504684ab35ed196490939ed5585840845b11ddeb9e0991cad561598524,gemini-2.5-flash,fewshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
50a2f973cd59cd45962d0a6c5a5da4eebc2695b2241317eaa4f8e683397b0cd9,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
812fe7a82e35f2646c7e8b10fbde20c5c3fa9611ff3e5538b2c50d91699644c1,gemini-2.5-flash,fewshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
93b431dc781a4a7ef6ddf9b51d36a46a4b6ae9942065400ba55206f216af350d,gemini-2.5-flash,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
21ce6bf1820be7c557003415df5506c682903c3c03bf2f597b7518e1e1726cfb,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
d3e87fedab745c481d3dd725cfe387cf6556e112ce3365d7dfa3a535f181ecbc,gemini-2.5-flash,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
93fcfb4264f18be0fc5518deea33d3e3c9761b60b72364e4af4ec7fbed7d73a4,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
9d462d2c8651492b2429575fe6fd022c6c36a177a831807e9f8e1cc3b1f464e7,gemini-2.5-flash,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
7cc98f53464f1e2001401f9be353fef113c953f27c3c18017d7d7fac99dd00c3,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,gemini-2.5-flash,fewshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,gemini-2.5-flash,fewshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,3.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,gemini-2.5-flash,fewshot,0,,5.0,4.0,3.0,5.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,gemini-2.5-flash,fewshot,0,,5.0,5.0,3.0,5.0,Passed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,gemini-2.5-flash,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
ae0fdf6a06352724b6cca205c60a695c124dcf1444a4ebb9e41726cc2dee7547,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
6cf3626c60d1937ec1b963aeef86afa56781e9e8ffa8c81dd3221139b610f266,gemini-2.5-flash,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
113b594bd468ce14ec650e25e7975f15b62bee3436db2066fdcf7d074cac005d,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
60136dbd580fa0fcff3e7f02fc31265ffa4449f59e42d1d546704518e57985f4,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
fe648ec4916631486a80e42821c273293e270248b73fed6840e99058983a96a3,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
d7031eaeda1366765175d862672d347b0c590c260baa7e764ee8454dc6ec1e91,gemini-2.5-flash,fewshot,0,,5.0,5.0,4.0,5.0,Passed,,,,,,
417a12451d7d1f095e37ede5c918cdc560f0fd632d1e9c9a4b25d8d912fe98fb,gemini-2.5-flash,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
3508d042936e0ec0b910de0ea26552c53604d10edf6d180d3694bcf8c360b9e7,gemini-2.5-flash,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
abbf440e4b11ab98ffa6ba7f5e3b7c702d50d131ef29084ebfba8a518657f45b,gemini-2.5-flash,fewshot,1,,5.0,4.0,4.0,5.0,Passed,,,,,,
9b4222546ca9ccbc446b3e872eca4c477a4337ceef2e36aed6c6ed78f46eeaf5,gemini-2.5-flash,fewshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
378296504684ab35ed196490939ed5585840845b11ddeb9e0991cad561598524,gemini-2.5-flash,fewshot,1,,1.0,1.0,1.0,1.0,Failed,,,,,,
50a2f973cd59cd45962d0a6c5a5da4eebc2695b2241317eaa4f8e683397b0cd9,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
812fe7a82e35f2646c7e8b10fbde20c5c3fa9611ff3e5538b2c50d91699644c1,gemini-2.5-flash,fewshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
93b431dc781a4a7ef6ddf9b51d36a46a4b6ae9942065400ba55206f216af350d,gemini-2.5-flash,fewshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
21ce6bf1820be7c557003415df5506c682903c3c03bf2f597b7518e1e1726cfb,gemini-2.5-flash,fewshot,1,,4.0,3.0,4.0,3.0,Passed,,,,,,
d3e87fedab745c481d3dd725cfe387cf6556e112ce3365d7dfa3a535f181ecbc,gemini-2.5-flash,fewshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
93fcfb4264f18be0fc5518deea33d3e3c9761b60b72364e4af4ec7fbed7d73a4,gemini-2.5-flash,fewshot,1,,4.0,4.0,4.0,5.0,Passed,,,,,,
9d462d2c8651492b2429575fe6fd022c6c36a177a831807e9f8e1cc3b1f464e7,gemini-2.5-flash,fewshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
7cc98f53464f1e2001401f9be353fef113c953f27c3c18017d7d7fac99dd00c3,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,gemini-2.5-flash,fewshot,1,,3.0,2.0,3.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,gemini-2.5-flash,fewshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,gemini-2.5-flash,fewshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,gemini-2.5-flash,fewshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,gemini-2.5-flash,fewshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
ae0fdf6a06352724b6cca205c60a695c124dcf1444a4ebb9e41726cc2dee7547,gemini-2.5-flash,fewshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
6cf3626c60d1937ec1b963aeef86afa56781e9e8ffa8c81dd3221139b610f266,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
113b594bd468ce14ec650e25e7975f15b62bee3436db2066fdcf7d074cac005d,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
60136dbd580fa0fcff3e7f02fc31265ffa4449f59e42d1d546704518e57985f4,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
fe648ec4916631486a80e42821c273293e270248b73fed6840e99058983a96a3,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
d7031eaeda1366765175d862672d347b0c590c260baa7e764ee8454dc6ec1e91,gemini-2.5-flash,fewshot,1,,5.0,4.0,4.0,5.0,Passed,,,,,,
417a12451d7d1f095e37ede5c918cdc560f0fd632d1e9c9a4b25d8d912fe98fb,gemini-2.5-flash,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
3508d042936e0ec0b910de0ea26552c53604d10edf6d180d3694bcf8c360b9e7,gemini-2.5-flash,fewshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
abbf440e4b11ab98ffa6ba7f5e3b7c702d50d131ef29084ebfba8a518657f45b,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
9b4222546ca9ccbc446b3e872eca4c477a4337ceef2e36aed6c6ed78f46eeaf5,gemini-2.5-flash,oneshot,0,,5.0,4.0,3.0,5.0,Passed,,,,,,
378296504684ab35ed196490939ed5585840845b11ddeb9e0991cad561598524,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
50a2f973cd59cd45962d0a6c5a5da4eebc2695b2241317eaa4f8e683397b0cd9,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
812fe7a82e35f2646c7e8b10fbde20c5c3fa9611ff3e5538b2c50d91699644c1,gemini-2.5-flash,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
93b431dc781a4a7ef6ddf9b51d36a46a4b6ae9942065400ba55206f216af350d,gemini-2.5-flash,oneshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
21ce6bf1820be7c557003415df5506c682903c3c03bf2f597b7518e1e1726cfb,gemini-2.5-flash,oneshot,0,,5.0,4.0,3.0,5.0,Passed,,,,,,
d3e87fedab745c481d3dd725cfe387cf6556e112ce3365d7dfa3a535f181ecbc,gemini-2.5-flash,oneshot,0,,3.0,2.0,1.0,5.0,Passed,,,,,,
93fcfb4264f18be0fc5518deea33d3e3c9761b60b72364e4af4ec7fbed7d73a4,gemini-2.5-flash,oneshot,0,,3.0,2.0,3.0,5.0,Passed,,,,,,
9d462d2c8651492b2429575fe6fd022c6c36a177a831807e9f8e1cc3b1f464e7,gemini-2.5-flash,oneshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
7cc98f53464f1e2001401f9be353fef113c953f27c3c18017d7d7fac99dd00c3,gemini-2.5-flash,oneshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,gemini-2.5-flash,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,gemini-2.5-flash,oneshot,0,,3.0,3.0,2.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,gemini-2.5-flash,oneshot,0,,5.0,4.0,3.0,5.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,gemini-2.5-flash,oneshot,0,,5.0,5.0,3.0,5.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,gemini-2.5-flash,oneshot,0,,5.0,5.0,4.0,5.0,Passed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,gemini-2.5-flash,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
ae0fdf6a06352724b6cca205c60a695c124dcf1444a4ebb9e41726cc2dee7547,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
6cf3626c60d1937ec1b963aeef86afa56781e9e8ffa8c81dd3221139b610f266,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
113b594bd468ce14ec650e25e7975f15b62bee3436db2066fdcf7d074cac005d,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
60136dbd580fa0fcff3e7f02fc31265ffa4449f59e42d1d546704518e57985f4,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
fe648ec4916631486a80e42821c273293e270248b73fed6840e99058983a96a3,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
d7031eaeda1366765175d862672d347b0c590c260baa7e764ee8454dc6ec1e91,gemini-2.5-flash,oneshot,0,,5.0,4.0,4.0,5.0,Passed,,,,,,
417a12451d7d1f095e37ede5c918cdc560f0fd632d1e9c9a4b25d8d912fe98fb,gemini-2.5-flash,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
3508d042936e0ec0b910de0ea26552c53604d10edf6d180d3694bcf8c360b9e7,gemini-2.5-flash,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
abbf440e4b11ab98ffa6ba7f5e3b7c702d50d131ef29084ebfba8a518657f45b,gemini-2.5-flash,oneshot,1,,5.0,4.0,4.0,5.0,Passed,,,,,,
9b4222546ca9ccbc446b3e872eca4c477a4337ceef2e36aed6c6ed78f46eeaf5,gemini-2.5-flash,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
378296504684ab35ed196490939ed5585840845b11ddeb9e0991cad561598524,gemini-2.5-flash,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
50a2f973cd59cd45962d0a6c5a5da4eebc2695b2241317eaa4f8e683397b0cd9,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
812fe7a82e35f2646c7e8b10fbde20c5c3fa9611ff3e5538b2c50d91699644c1,gemini-2.5-flash,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
93b431dc781a4a7ef6ddf9b51d36a46a4b6ae9942065400ba55206f216af350d,gemini-2.5-flash,oneshot,1,,3.0,3.0,2.0,5.0,Passed,,,,,,
21ce6bf1820be7c557003415df5506c682903c3c03bf2f597b7518e1e1726cfb,gemini-2.5-flash,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
d3e87fedab745c481d3dd725cfe387cf6556e112ce3365d7dfa3a535f181ecbc,gemini-2.5-flash,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
93fcfb4264f18be0fc5518deea33d3e3c9761b60b72364e4af4ec7fbed7d73a4,gemini-2.5-flash,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
9d462d2c8651492b2429575fe6fd022c6c36a177a831807e9f8e1cc3b1f464e7,gemini-2.5-flash,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
7cc98f53464f1e2001401f9be353fef113c953f27c3c18017d7d7fac99dd00c3,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,gemini-2.5-flash,oneshot,1,,3.0,2.0,3.0,3.0,Passed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,gemini-2.5-flash,oneshot,1,,3.0,2.0,3.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,gemini-2.5-flash,oneshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,gemini-2.5-flash,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
ae0fdf6a06352724b6cca205c60a695c124dcf1444a4ebb9e41726cc2dee7547,gemini-2.5-flash,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
6cf3626c60d1937ec1b963aeef86afa56781e9e8ffa8c81dd3221139b610f266,gemini-2.5-flash,oneshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
113b594bd468ce14ec650e25e7975f15b62bee3436db2066fdcf7d074cac005d,gemini-2.5-flash,oneshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
60136dbd580fa0fcff3e7f02fc31265ffa4449f59e42d1d546704518e57985f4,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
fe648ec4916631486a80e42821c273293e270248b73fed6840e99058983a96a3,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
d7031eaeda1366765175d862672d347b0c590c260baa7e764ee8454dc6ec1e91,gemini-2.5-flash,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
417a12451d7d1f095e37ede5c918cdc560f0fd632d1e9c9a4b25d8d912fe98fb,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
3508d042936e0ec0b910de0ea26552c53604d10edf6d180d3694bcf8c360b9e7,gemini-2.5-flash,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
abbf440e4b11ab98ffa6ba7f5e3b7c702d50d131ef29084ebfba8a518657f45b,gemini-2.5-flash,zeroshot,0,,5.0,4.0,3.0,5.0,Passed,,,,,,
9b4222546ca9ccbc446b3e872eca4c477a4337ceef2e36aed6c6ed78f46eeaf5,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
378296504684ab35ed196490939ed5585840845b11ddeb9e0991cad561598524,gemini-2.5-flash,zeroshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
50a2f973cd59cd45962d0a6c5a5da4eebc2695b2241317eaa4f8e683397b0cd9,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
812fe7a82e35f2646c7e8b10fbde20c5c3fa9611ff3e5538b2c50d91699644c1,gemini-2.5-flash,zeroshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
93b431dc781a4a7ef6ddf9b51d36a46a4b6ae9942065400ba55206f216af350d,gemini-2.5-flash,zeroshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
21ce6bf1820be7c557003415df5506c682903c3c03bf2f597b7518e1e1726cfb,gemini-2.5-flash,zeroshot,0,,5.0,4.0,4.0,5.0,Passed,,,,,,
d3e87fedab745c481d3dd725cfe387cf6556e112ce3365d7dfa3a535f181ecbc,gemini-2.5-flash,zeroshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
93fcfb4264f18be0fc5518deea33d3e3c9761b60b72364e4af4ec7fbed7d73a4,gemini-2.5-flash,zeroshot,0,,4.0,4.0,4.0,5.0,Passed,,,,,,
9d462d2c8651492b2429575fe6fd022c6c36a177a831807e9f8e1cc3b1f464e7,gemini-2.5-flash,zeroshot,0,,5.0,3.0,3.0,5.0,Passed,,,,,,
7cc98f53464f1e2001401f9be353fef113c953f27c3c18017d7d7fac99dd00c3,gemini-2.5-flash,zeroshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,gemini-2.5-flash,zeroshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,gemini-2.5-flash,zeroshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,gemini-2.5-flash,zeroshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,gemini-2.5-flash,zeroshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,gemini-2.5-flash,zeroshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
ae0fdf6a06352724b6cca205c60a695c124dcf1444a4ebb9e41726cc2dee7547,gemini-2.5-flash,zeroshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
6cf3626c60d1937ec1b963aeef86afa56781e9e8ffa8c81dd3221139b610f266,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
113b594bd468ce14ec650e25e7975f15b62bee3436db2066fdcf7d074cac005d,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
60136dbd580fa0fcff3e7f02fc31265ffa4449f59e42d1d546704518e57985f4,gemini-2.5-flash,zeroshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
fe648ec4916631486a80e42821c273293e270248b73fed6840e99058983a96a3,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
d7031eaeda1366765175d862672d347b0c590c260baa7e764ee8454dc6ec1e91,gemini-2.5-flash,zeroshot,0,,4.0,3.0,1.0,5.0,Passed,,,,,,
417a12451d7d1f095e37ede5c918cdc560f0fd632d1e9c9a4b25d8d912fe98fb,gemini-2.5-flash,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
3508d042936e0ec0b910de0ea26552c53604d10edf6d180d3694bcf8c360b9e7,gemini-2.5-flash,zeroshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
abbf440e4b11ab98ffa6ba7f5e3b7c702d50d131ef29084ebfba8a518657f45b,gemini-2.5-flash,zeroshot,1,,5.0,4.0,3.0,5.0,Passed,,,,,,
9b4222546ca9ccbc446b3e872eca4c477a4337ceef2e36aed6c6ed78f46eeaf5,gemini-2.5-flash,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
378296504684ab35ed196490939ed5585840845b11ddeb9e0991cad561598524,gemini-2.5-flash,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
50a2f973cd59cd45962d0a6c5a5da4eebc2695b2241317eaa4f8e683397b0cd9,gemini-2.5-flash,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
812fe7a82e35f2646c7e8b10fbde20c5c3fa9611ff3e5538b2c50d91699644c1,gemini-2.5-flash,zeroshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
93b431dc781a4a7ef6ddf9b51d36a46a4b6ae9942065400ba55206f216af350d,gemini-2.5-flash,zeroshot,1,,3.0,3.0,2.0,5.0,Passed,,,,,,
21ce6bf1820be7c557003415df5506c682903c3c03bf2f597b7518e1e1726cfb,gemini-2.5-flash,zeroshot,1,,5.0,5.0,4.0,5.0,Passed,,,,,,
d3e87fedab745c481d3dd725cfe387cf6556e112ce3365d7dfa3a535f181ecbc,gemini-2.5-flash,zeroshot,1,,3.0,3.0,3.0,4.0,Passed,,,,,,
93fcfb4264f18be0fc5518deea33d3e3c9761b60b72364e4af4ec7fbed7d73a4,gemini-2.5-flash,zeroshot,1,,4.0,3.0,4.0,5.0,Passed,,,,,,
9d462d2c8651492b2429575fe6fd022c6c36a177a831807e9f8e1cc3b1f464e7,gemini-2.5-flash,zeroshot,1,,4.0,3.0,4.0,5.0,Passed,,,,,,
7cc98f53464f1e2001401f9be353fef113c953f27c3c18017d7d7fac99dd00c3,gemini-2.5-flash,zeroshot,1,,3.0,3.0,2.0,5.0,Passed,,,,,,
cea7ce62843f6b0e4d106e175b71dc3ffd35ddc64e71e7a0db02884a2ba238d2,gemini-2.5-flash,zeroshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
ec3b9084db5d1ea3eb91a06d79341dcac266ce3e30d49e0c77b0f50baaf4dcd2,gemini-2.5-flash,zeroshot,1,,3.0,3.0,1.0,5.0,Passed,,,,,,
27014aa5c1f7ac898e3a591d0f94a2666181c58b922c6bebdb84df0f69760f64,gemini-2.5-flash,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
9ce6d675f3783bce8898c16f6e2c52d9a574de2e444f8052cecb4889278a9f91,gemini-2.5-flash,zeroshot,1,,4.0,3.0,3.0,3.0,Passed,,,,,,
ddb3ef3f3de3149d71dbf59a913d00a4f8923d5d8f3f139dbea38dfeeadc91ef,gemini-2.5-flash,zeroshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
7d36244214c90db1d080288172d2978a389290dc11160cc7da3203705d399fa6,gemini-2.5-flash,zeroshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
